Job_Title,Skill,Company,Company_Industry,No_of_Reviews,No_of_Stars,Date_Since_Posted,Location,Company_Employees
DATA ANALYST - IHC,Statistical Software| Microsoft Powerpoint| Microsoft Office,Aultman Hospital,Health Care,127,3.8,30,OH,"Less than 10,000"
DATA ANALYST - IHC,Statistical Software| Microsoft Powerpoint| Microsoft Office,Aultman Health Foundation,Blank,21,3.7,30,OH,
Product Analytics Principal Manager,R| SQL| Confluence| Design Experience| Python,Atlassian,Internet and Software,11,4.5,28,CA,"Less than 10,000"
Business Data Analyst 3,Microsoft SQL Server| ERP Systems| Azure| SQL| Tableau| Big Data| Telecommunication| AWS,Asurion,Telecommunications,1905,3.7,6,TN,"10,000+"
Business Data Analyst 1 (2018-077),R| Python,Astronics,Blank,17,3.1,27,WA,
Financial Data Analyst,,Astor Services For Children & Families,Blank,26,2.7,8,NY,"Less than 10,000"
Employee Benefits Data Analyst,,AssuredPartners,Insurance,13,2.8,30,WA,
Talent Management Strategic Workforce Planning Data Analyst/...,TS/SCI Clearance| SQL| Project Planning| Strategic Planning,Assured Consulting Solutions,Blank,,,30,MD,
Talent Management Strategic Workforce Planning Data Analyst/...,TS/SCI Clearance| SQL| Project Planning| Strategic Planning,Assured Consulting Solutions,Blank,,,30,VA,
Data Analytics Analyst,Accounting| Power BI| SAS| SQL| Microsoft Office,Assurant,Insurance,2056,3.6,30,GA,"10,000+"
Bibliographic Data Analyst- #02934,Integrated Library System| Time Management| SQL,Association of Universities for Research in Astronomy,Blank,2,5,7,MD,
Optical Data Analyst,Software Testing| MATLAB| Image Processing| Signal Processing| Python| C/C++,ASML,Computers and Electronics,189,4,30,CT,"10,000+"
Data Analyst,Microsoft SQL Server| SQL| Tableau,Asembia LLC,Pharmaceuticals,27,2.4,30,NJ,"Less than 10,000"
Data Analyst,Business Intelligence| Data Mining| Microsoft SQL Server| Machine Learning| Oracle| SQL| Sybase| Data Warehouse,Ascensus,Banks and Financial Services,79,3.1,30,MN,"Less than 10,000"
Data Analyst,Business Intelligence| Data Mining| Microsoft SQL Server| Machine Learning| Oracle| SQL| Sybase| Data Warehouse,Ascensus,Banks and Financial Services,79,3.1,30,PA,"Less than 10,000"
Data Analyst SmartHealth,Excel| SQL| Microsoft Access| Tableau,Ascension Healthcare,Health Care,457,3.3,5,WI,
Operations Master Data Analyst - Supply Chain,PeopleSoft| ERP Systems,Ascension Healthcare,Health Care,457,3.3,1,IL,
Operations Master Data Analyst - Supply Chain,PeopleSoft| ERP Systems,Ascension Healthcare,Health Care,457,3.3,1,IL,
Data Analyst,ERP Systems| SQL| Tableau,Ascend Performance Materials,Industrial Manufacturing,77,3.3,30,TX,"Less than 10,000"
SAP BW / Data Analyst (W2),Data Analysis| SAP,Arthur Lawrence,Human Resources and Staffing,25,4,5,TX,
Data Analyst III-ETL,Java| Microsoft Project| Microsoft SQL Server| XML| Visio| Oracle| SQL,Arthrex,Industrial Manufacturing,93,3.8,1,NY,"Less than 10,000"
Data Analyst,SQL,Arrowpoint Corporation,Computers and Electronics,10,3.3,30,VA,"Less than 10,000"
Data Analyst – Capital Markets,Data Analysis| Project Management,Arrayo,Blank,,,18,MA,
Data Analyst,Data Mining| R| SAS| SQL| Tableau| Alteryx| Data Warehouse| Python,Arkatechture,Blank,,,19,ME,
EBI Data Analyst,Microsoft Powerpoint| SAS| SQL| Microsoft Office,Arkansas Blue Cross and Blue Shield,Insurance,180,4.1,1,AR,"Less than 10,000"
SMART Data Analyst,Project Management| C/C++| SQL| Data Analysis| Leadership Experience| Programmable Logic Controllers,Arconic,Industrial Manufacturing,192,2.8,2,IA,"10,000+"
"PROCUREMENT DATA ANALYST - Decatur, IL",Power BI| Project Management| R| SQL| Tableau| Python,Archer Daniels Midland Company,Agriculture and Extraction,733,3.7,4,IL,"10,000+"
"Assistant Vice President, Data and Analytics, Strategy & Dis...",Microsoft Word| Data Mining| Microsoft Powerpoint,Arch Capital Group Ltd.,Blank,35,4.2,30,CT,
Data Analytics Analyst,Data Mining| SAS| Oracle| SQL,ARC Solutions USA,Internet and Software,12,3.1,30,NJ,"Less than 10,000"
Data Analyst (Junior),Microsoft Powerpoint| Microsoft Word| Visio,Arc Aspicio,Consulting,12,3.3,30,DC,"Less than 10,000"
CL Data Analyst II,Hyperion| R| SAS| SQL| Tableau,Arbella Insurance Group,Insurance,13,3.8,14,MA,
Data Analyst - Insights & Analytics - Minute Maid Park,Time Management| Microsoft Powerpoint| QlikView| Microsoft Office| SQL,Aramark,Food and Beverages,13098,3.6,1,TX,"10,000+"
Algorithm Project Data Analyst,Data Mining| Python| SQL,Aptiv,Computers and Electronics,65,3.9,30,MI,"10,000+"
Data Analyst,Data Mining| XML| R| Statisical Analysis| SQL| Data Warehouse| Data Analysis| Python,Apptentive,Blank,,,30,WA,
"Data Analyst, Video",Media Buying| Python| Excel| SQL,AppNexus,Internet and Software,10,4.5,30,NY,"Less than 10,000"
Data Analyst,Salesforce CRM| R| SQL| Excel| Tableau,AppFolio,Internet and Software,23,4,19,CA,"Less than 10,000"
HEALTHCARE DATA ANALYST,JavaScript| Data Mining| XML| SQL,Appalachian Regional Healthcare,Health Care,114,3.6,30,KY,"Less than 10,000"
Intelligence Data Analyst,Machine Learning| R| Python,"Apogee Integration, LLC",Blank,,,30,FL,
Data Analyst,JavaScript| Data Mining| Microsoft SQL Server| Machine Learning| Oracle| Python| SQL,Apkudo,Blank,,,21,USA,
Staff VP Data and Analytics Management - PS14328,System Design| Hadoop| Kafka| Management Experience| Teradata| Tableau| Java| Spark| Informatica,"Anthem, Inc.",Health Care,3348,3.8,1,USA,"10,000+"
Marketing Data Analyst,Microsoft Powerpoint| Visual Basic| Marketing| SAS| SQL| Excel| Tableau| Microsoft Word| Business Analysis,ANTHEM MARKETING,Blank,,,30,IL,
Brand Health Data Analyst,,Anheuser-Busch,Blank,,,30,MO,
Commercial Data Analyst,,Anheuser-Busch,Blank,,,30,MO,
HRIS Data Analyst,Employee Evaluation| Microsoft Office| Microsoft Access,Anchorage Consultants LLC,Blank,,,1,DC,
Data Analyst,Microsoft Powerpoint| Microsoft Office,ANB Bank,Banks and Financial Services,41,3.5,30,CO,
Data Analyst,Statisical Analysis| Excel| Microsoft Office,"AnaVation, LLC",Blank,,,15,DC,
Senior Data Analyst,Google Analytics| SQL,AnalogFolk,Blank,,,1,NY,
Data Analyst II,Microsoft Powerpoint| Visual Basic| R| SQL| Microsoft Word| Accounting| Python,AmTrust Financial Services,Banks and Financial Services,158,2.9,27,NJ,
Portfolio Data Analyst,Project Management| SQL| Excel| Microsoft Office,Ameritas,Insurance,101,3.2,30,OH,"Less than 10,000"
"Delivery Manager, Data Analytics",Pig| Microsoft Project| Hadoop| SDLC| Azure| R| Scala| SQL| Tableau| Spark| Visio| Informatica| Python| Jira| AWS,Ameritas,Insurance,101,3.2,30,OH,"Less than 10,000"
Digital Data Analyst,Google Analytics| Excel| Microsoft Access,AmeriHealth Caritas,Insurance,373,3.4,30,PA,"Less than 10,000"
Minneapolis Promise Zone-Research & Data Analyst,Tableau,AmeriCorps,Government,2094,4.4,30,MN,
Data Analyst/Merchandising & Training,Microsoft Powerpoint| Microsoft Office| Tableau,American Merchandising Specialists,Blank,18,3.3,5,NJ,
Data Analyst II,Microsoft SQL Server| R| Python| SQL| Excel| Microsoft Access,American Institutes for Research,Blank,169,3.8,8,DC,
Data Analytics & Innovation Analyst,Hive| Data Mining| Power BI| R| SAS| SQL| Tableau| Microsoft Access| Spark| Python,American Express,Banks and Financial Services,6037,4.2,1,AZ,"10,000+"
Data Analytics & Innovation Analyst,Hive| Data Mining| Power BI| R| SAS| SQL| Tableau| Microsoft Access| Spark| Python,American Express,Banks and Financial Services,6037,4.2,1,UT,"10,000+"
Data Analytics & Innovation Analyst,Hive| Data Mining| Power BI| R| SAS| SQL| Tableau| Microsoft Access| Spark| Python,American Express,Banks and Financial Services,6037,4.2,1,NY,"10,000+"
Data Analyst,Salesforce CRM| Alteryx| Hyperion| Tableau,"Alteryx, Inc.",Internet and Software,5,5,6,CA,"Less than 10,000"
Civic Engagement Data Analyst,Data Analysis| Excel,AltaMed,Health Care,233,3.7,5,CA,
Sr. Data Analyst Incentive Program,SAS| SQL| Excel| Microsoft Access,AltaMed,Health Care,233,3.7,30,CA,
Quality Data Analyst,,Altair Engineering,Blank,,,2,MI,
Quality Data Analyst,,Altair Engineering,Blank,,,2,MI,
Quality Data Analyst,"Microsoft Powerpoint| ""Drivers License""| Clean Driving Record| Leadership Experience| Microsoft Office| SQL",Altair Engineering,Blank,62,4.2,9,MI,
Healthcare Data Analyst,Excel,Alnylam,Blank,14,4.6,30,MA,
Business Data Analyst,Data Mining| Microsoft SQL Server| Data Warehouse| Microsoft Powerpoint| Data Analysis| SAS| Microsoft Office,Alltran,Banks and Financial Services,96,2.7,1,MN,"Less than 10,000"
Marketing Data Analyst,,alliantgroup,Consulting,43,2.5,11,TX,"Less than 10,000"
Market Data Analyst,,alliantgroup,Consulting,43,2.5,30,TX,"Less than 10,000"
Data Analyst,Data Mining| Time Management| Microsoft Powerpoint| Hadoop| R| Statisical Analysis| SAS| SQL| Microsoft Office| Big Data| Python,AllianceData,Banks and Financial Services,988,3.8,30,GA,"Less than 10,000"
2019 Summer Intern Program - Data Analyst Intern,Microsoft Powerpoint| R| SAS| SQL,AllianceData,Banks and Financial Services,988,3.8,14,GA,"Less than 10,000"
Data Analyst,JavaScript| Time Management| Hadoop| Power BI| Scala| R| Kafka| SQL| Tableau| React| Spark| Python| Elasticsearch| AWS,AllianceData,Banks and Financial Services,988,3.8,11,CA,"Less than 10,000"
Data Analyst,Excel,Alliance Health Professionals,Blank,3,4,30,MI,
Sr. Data Analyst,Business Intelligence| Oracle| SQL| Microsoft Office| Excel| Big Data| Splunk| Data Warehouse| DB2,Alliance Data - Retail,Banks and Financial Services,988,3.8,27,OH,"Less than 10,000"
Sr Master Data Analyst,Time Management| Microsoft Powerpoint| SQL,Allergan,Pharmaceuticals,1078,3.8,30,OH,"10,000+"
Senior Data Analyst,ISO 9001| Quality Management| Tableau,"Allegro MicroSystems, LLC",Blank,54,4.2,28,NH,
Data Analyst,Business Analysis,Allegheny Health Network,Health Care,505,3.6,28,PA,
340B Data Analyst- Pharmacy,Business Analysis,Allegheny Health Network,Health Care,505,3.6,25,PA,
IT Data Analyst,Business Analysis,Allegheny Health Network,Health Care,505,3.6,30,PA,
Data Analyst (Jr. Level),Adobe Acrobat| Microsoft Powerpoint| Microsoft Office,Alion Science and Technology,Internet and Software,192,3.6,22,DC,"Less than 10,000"
Data Analyst,Microsoft SQL Server| SQL| Microsoft Access| REST,Alegeus Technologies,Blank,14,3.1,30,FL,
Data Analyst,Microsoft SQL Server| SQL| Microsoft Access| REST,Alegeus Technologies,Blank,14,3.1,28,MA,
Data Analyst / Senior Data Analyst,Business Intelligence| Quantitative Analysis| SQL| Tableau,"Aledade, Inc.",Blank,,,5,MD,
Senior Data Analyst,Data Mining| Machine Learning| R| SAS| Tableau| MATLAB| Python,ALC,Blank,18,3.3,30,NJ,
Data Analyst and Video Logistics Specialist,Machine Learning| Microsoft Powerpoint,Alarm.com,Consumer Goods and Services,13,4.4,30,VA,"Less than 10,000"
QM Data Analyst,SAS| SQL| Tableau| STATA| Data Analysis,Alameda Health Consortium/Community Health Center Network,Blank,,,15,CA,
Research Data Analyst,MATLAB| Signal Processing,Alaka`ina Foundation Family of Companies,Blank,,,17,AL,
Project Data Analyst I - Security,Microsoft Word| Military Experience| Microsoft Office,"Akima, LLC",Aerospace and Defense,219,3.6,9,VA,"Less than 10,000"
Data Analyst - Internal Audit,Time Management| Visual Basic| SQL| QlikView| Audits,AIG,Insurance,2807,3.8,6,NC,"10,000+"
Director - Data & Analytics,Pig| Design Patterns| Hive| Power BI| Oracle| SQL| Sybase| MySQL| QlikView| PostgreSQL| NoSQL| DB2,AIG,Insurance,2807,3.8,30,CA,"10,000+"
Research and Evaluation Data Analyst,R| SQL,AIDS Foundation of Chicago,Blank,9,4.6,22,IL,
Data Analyst/Program Coordinator- Full,Microsoft Powerpoint| SQL| Microsoft Office,AHMC Healthcare Inc,Blank,,,30,CA,
Environmental Data Analyst,Technical Writing| Statisical Analysis| SQL,AECOM,Blank,3457,3.7,4,VA,"10,000+"
Data Analyst II,Business Intelligence| SQL| QlikView,Adventist Health System,Health Care,46,3.8,5,TX,
Data Analyst II,Business Intelligence| SQL| QlikView,Adventist Health System,Health Care,1047,3.7,5,TX,
Active Directory Data Analyst,Microsoft SQL Server| Azure| SDLC| Microsoft Office| SQL| Active Directory| Data Warehouse| Software Development,Advantage Solutions,Retail,1985,3.5,16,CA,"10,000+"
Data Analyst,Data Mining| SQL| Tableau,Advanced ICU Care,Blank,20,2.6,14,MO,
Business Data Analyst,Business Intelligence| R| SQL| Tableau| Confluence| Alteryx| Python| Jira,Advance Financial,Banks and Financial Services,468,3.9,30,TN,"Less than 10,000"
Data Analyst,,Advance Auto Parts,Auto,5042,3.5,16,NC,"10,000+"
Data Analyst - Magento Business Intelligence,MongoDB| Quantitative Analysis| Analysis Skills| Google Analytics| PostgreSQL| Data Analysis| Magento,Adobe,Internet and Software,484,4.3,16,TX,"10,000+"
"Director, Business Operations & Analytics",Management Consulting,Adobe,Internet and Software,484,4.3,30,CA,"10,000+"
Salesforce Data Analyst,XML| SQL| Microsoft Office| Data Warehouse| Data Analysis,Acumen Solutions,Blank,14,3.7,15,CA,
Salesforce Data Analyst,XML| SQL| Microsoft Office| Data Warehouse| Data Analysis,Acumen Solutions,Blank,14,3.7,15,GA,
Salesforce Data Analyst,XML| SQL| Microsoft Office| Data Warehouse| Data Analysis,Acumen Solutions,Blank,14,3.7,15,IL,
Salesforce Data Analyst,XML| SQL| Microsoft Office| Data Warehouse| Data Analysis,Acumen Solutions,Blank,14,3.7,15,NY,
Salesforce Data Analyst,XML| SQL| Microsoft Office| Data Warehouse| Data Analysis,Acumen Solutions,Blank,14,3.7,15,VA,
Data Analyst III,,Acquisition Life Cycle Management,Blank,5,5,26,GA,
Business Operations Data Analyst,Microsoft Powerpoint| Excel| Microsoft Office,ACN,Blank,265,3.7,30,NC,
Data Analyst,Data Analysis| Excel,Aclara,Energy and Utilities,67,2.9,27,NY,"Less than 10,000"
Data Analyst,Tableau,Ace Technologies,Internet and Software,16,4.1,1,FL,
Data Analyst,Tableau,Ace Technologies,Internet and Software,16,4.1,2,FL,
Data Analyst,Tableau,Ace Technologies,Internet and Software,16,4.1,4,FL,
Data Analyst,,Ace Technologies,Internet and Software,16,4.1,2,MA,
Data Analyst,,Ace Technologies,Internet and Software,16,4.1,5,MA,
Data Analyst,Perl,Ace Technologies,Internet and Software,16,4.1,5,NC,
Data Analyst,,Ace Technologies,Internet and Software,16,4.1,6,MA,
Data Analyst,,Ace Technologies,Internet and Software,16,4.1,7,MA,
Data Analyst,Data Mining,Ace Technologies,Internet and Software,16,4.1,11,MO,
Data Analyst,Excel,Ace Technologies,Internet and Software,16,4.1,1,DC,
Data Analyst,Oracle| SQL,Ace Technologies,Internet and Software,16,4.1,1,CO,
Data Analyst,Alteryx| R| Business Analysis| Python| SQL| Tableau,Ace Technologies,Internet and Software,16,4.1,2,CA,
Data Analyst,Oracle| SQL,Ace Technologies,Internet and Software,16,4.1,1,CO,
Data Analyst,Microsoft SQL Server| Microsoft Powerpoint| Oracle| SQL| Microsoft Office| Microsoft Word| Data Warehouse| Informatica,Ace Technologies,Internet and Software,16,4.1,1,FL,
Data Analyst,Python| SQL| Tableau,Ace Technologies,Internet and Software,16,4.1,5,CA,
Data Analyst,Alteryx| R| Business Analysis| Python| SQL| Tableau,Ace Technologies,Internet and Software,16,4.1,7,CA,
Data Analyst,Alteryx| Data Mining| Power BI| Oracle| SQL| Tableau,Ace Technologies,Internet and Software,16,4.1,8,NY,
Data Analyst,Alteryx| Data Mining| Power BI| Oracle| SQL| Tableau,Ace Technologies,Internet and Software,16,4.1,9,NY,
Data Analyst,Data Mining,Ace Technologies,Internet and Software,16,4.1,7,MO,
Data Analyst,SQL,Ace Technologies,Internet and Software,16,4.1,6,IA,
Data Analyst,Data Mining,Ace Technologies,Internet and Software,16,4.1,12,MO,
Data Analyst,SQL,Ace Technologies,Internet and Software,16,4.1,7,IA,
Data Analyst,Microsoft SQL Server| Data Mining| Microsoft Powerpoint| Power BI| SDLC| SQL| Microsoft Office| Visio| Data Analysis,Ace Technologies,Internet and Software,16,4.1,1,MO,
Data Analyst,Time Management| Microsoft Powerpoint| Informatica| Teradata,Ace Technologies,Internet and Software,16,4.1,12,NY,
Data Analyst,Microsoft SQL Server| XML| SQL,Ace Technologies,Internet and Software,16,4.1,11,IA,
Data Analyst,Business Intelligence| Microsoft SQL Server| PowerShell| Power BI| Azure| SDLC| SQL| JSON| Tableau| SharePoint| Confluence| Quality Management| Jira,Ace Technologies,Internet and Software,16,4.1,7,IL,
Data Analyst,Java| Spark| Machine Learning| Hadoop| Python| Jenkins| SQL,Ace Technologies,Internet and Software,16,4.1,8,CO,
Data Analyst,Power BI,"Accountants One, Inc",Blank,9,4.4,21,GA,
Sr. Data Analyst / Sr. Splunk Analyst,Splunk| Big Data| Linux| Data Mining| Hadoop| NoSQL| Shell Scripting| Scripting,"Accolite, Inc.",Blank,,,30,TX,
Sr. Data Analyst / Sr. Splunk Analyst,Splunk| Big Data| Linux| Data Mining| Hadoop| NoSQL| Shell Scripting| Scripting,Accolite Software India,Blank,,,30,TX,
Data Analyst - 258,Data Mining,"AccessCNY, INC",Blank,,,30,NY,
Federal - Data Analyst,SAS| SQL,Accenture,Consulting,14987,4,14,TX,"10,000+"
Federal - Data Analyst,,Accenture,Consulting,14987,4,20,TX,"10,000+"
Accenture Flex - Data Analyst,Time Management| SQL,Accenture,Consulting,14987,4,6,IL,"10,000+"
Trading Data Analytics Consultant,Microsoft Word| Microsoft Powerpoint| Microsoft Office,Accenture,Consulting,14988,4,30,NY,"10,000+"
Analytics Strategy & Transformation Senior Manager,Machine Learning,Accenture,Consulting,14987,4,15,TX,"10,000+"
"Resources Analytics Advisory, Senior Manager",Machine Learning,Accenture,Consulting,14988,4,30,NY,"10,000+"
Analytics High Value Consulting Senior Manager - Consumer Go...,Management Consulting| Data Analysis,Accenture,Consulting,14988,4,30,GA,"10,000+"
Analytics High Value Consulting Senior Manager - Consumer Go...,Management Consulting| Data Analysis,Accenture,Consulting,14988,4,30,NY,"10,000+"
Analytics High Value Consulting Senior Manager - Consumer Go...,Management Consulting| Data Analysis,Accenture,Consulting,14988,4,30,CA,"10,000+"
Network and Secondary Data Analyst,Microsoft Powerpoint| Project Management| R| Excel| Tableau| STATA,Academy for Urban School Leadership,Education and Schools,9,3.3,13,IL,"Less than 10,000"
Data Analyst,Data Mining| Microsoft SQL Server| Microsoft Powerpoint| SAP| Big Data| Data Analysis,AbleVets LLC,Blank,7,3.7,19,VA,
Data Analyst,OBIEE| Power BI| Hadoop| R| Oracle| SQL| Tableau| Java| Data Warehouse| QlikView| Python,Abilene Christian University,Education and Schools,55,4.3,2,TX,
Data Analyst II,Microsoft SQL Server| SAP| Microsoft Office| Excel,Abbott Laboratories,Health Care,3285,4.1,30,CA,"10,000+"
Clinical Data Analyst II,Microsoft Powerpoint| Clinical Research| Project Management| SAP| Oracle| SAS| Clinical Trials| Microsoft Office| SQL,Abbott Laboratories,Health Care,3285,4.1,6,MA,"10,000+"
Clinical Data Analyst II,Microsoft Powerpoint| Clinical Research| Project Management| SAP| Oracle| SAS| Clinical Trials| Microsoft Office| SQL,Abbott Laboratories,Health Care,3285,4.1,22,CA,"10,000+"
Data Analyst,Microsoft SQL Server| Azure| SQL| T-SQL| Confluence| Jira| Data Mining| Oracle,Abacus Data Systems,Internet and Software,17,2.9,30,CA,"Less than 10,000"
Reporting and Data Analyst,Data Mining| R| SAS| SQL| Microsoft Office| Tableau| Alteryx| SPSS,A. H. Belo Corporation,Blank,3,3.3,30,TX,
Military Fitness Programs Data Analyst,Data Analysis| Microsoft Office,8-Koi,Blank,,,21,TN,
Data Analyst,Machine Learning| Python| SQL,7Park Data,Blank,,,1,NY,
"Master Data Analyst ∞ (Maplewood, MN)",APICS Certification| SAP| Leadership Experience| Military Experience| Coaching Experience| Excel| Microsoft Access,3M,Industrial Manufacturing,2836,4.1,1,MN,"10,000+"
Data Analyst,MySQL| SQL,3coast,Human Resources and Staffing,2,4.5,1,NY,
Marketing Data Analyst,Marketing| Digital Marketing| SQL| Tableau,2U,Blank,,,10,MD,
Data Analyst,Python| SQL| AWS,2DA Analytics,Blank,,,30,TX,
Data Analyst,Google Analytics| Data Analysis| R| Python| SQL| AWS,23andMe,Health Care,4,4,22,CA,"Less than 10,000"
Sr. Data Analyst,Data Mining| Machine Learning| Hadoop| R| SQL| Java| Natural Language Processing| Predictive Analytics| Python,[24]7,Computers and Electronics,211,3.9,13,CA,"10,000+"
